"word1","word2","freq"
"president","obama",7
"president","obamas",7
"press","release",7
"probably","wouldnt",7
"prudential","center",7
"public","service",7
"public","speaking",7
"put","back",7
"radio","show",7
"radio","station",7
"read","books",7
"really","appreciate",7
"really","didnt",7
"really","liked",7
"really","think",7
"really","thought",7
"red","cross",7
"red","sox",7
"remember","last",7
"rest","day",7
"rest","life",7
"rest","us",7
"right","time",7
"road","trip",7
"rt","just",7
"rt","thanks",7
"said","best",7
"said","city",7
"said","company",7
"said","done",7
"said","expects",7
"said","last",7
"said","look",7
"said","man",7
"said","news",7
"said","recent",7
"said","something",7
"said","thought",7
"said","time",7
"said","today",7
"said","told",7
"said","tom",7
"said","two",7
"said","want",7
"said","weve",7
"santa","cruz",7
"say","goodbye",7
"say","thank",7
"say","yes",7
"science","fiction",7
"season","will",7
"see","big",7
"see","picture",7
"see","us",7
"since","first",7
"sit","back",7
"small","business",7
"solve","problems",7
"somerset","county",7
"south","america",7
"south","florida",7
"st","century",7
"staff","members",7
"star","trek",7
"starting","get",7
"status","quo",7
"still","looking",7
"study","published",7
"stuff","like",7
"sure","can",7
"taken","place",7
"takes","time",7
"tampa","bay",7
"tax","cuts",7
"tax","increase",7
"th","grade",7
"th","pm",7
"thank","everyone",7
"thank","goodness",7
"thanks","mention",7
"thanks","stopping",7
"thanks","support",7
"thats","great",7
"thats","really",7
"theres","lot",7
"theres","much",7
"thing","ever",7
"things","happen",7
"things","way",7
"think","ill",7
"think","ive",7
"think","just",7
"think","theyre",7
"think","want",7
"third","round",7
"though","may",7
"time","come",7
"time","first",7
"time","make",7
"time","saw",7
"time","start",7
"time","together",7
"time","years",7
"took","pictures",7
"turn","around",7
"two","decades",7
"u","guys",7
"u","u",7
"us","can",7
"us","just",7
"us","much",7
"us","senate",7
"wait","till",7
"wanna","go",7
"want","someone",7
"want","tell",7
"want","work",7
"wanted","say",7
"wasnt","enough",7
"watch","tv",7
"week","dont",7
"week","ive",7
"well","one",7
"went","-",7
"went","well",7
"whether","youre",7
"white","people",7
"whitney","houston",7
"whole","day",7
"whole","lot",7
"whole","new",7
"wide","receiver",7
"will","decide",7
"will","end",7
"will","face",7
"will","host",7
"will","like",7
"will","love",7
"will","miss",7
"will","pick",7
"will","read",7
"will","run",7
"will","talk",7
"will","turn",7
"will","two",7
"will","use",7
"will","want",7
"wish","luck",7
"wonderful","day",7
"wont","get",7
"work","day",7
"work","work",7
"world","war",7
"year","always",7
"year","im",7
"yes","im",7
"yet","come",7
"youd","like",7
"youd","think",7
"youll","get",7
"youll","need",7
"youll","see",7
"young","girl",7
"youre","just",7
"youre","looking",7
"-","home",6
"-","hours",6
"-","new",6
"-","record",6
"-","run",6
"-year-old","man",6
"=","character",6
"according","report",6
"actually","get",6
"actually","good",6
"agency","said",6
"almost","never",6
"also","found",6
"also","got",6
"also","included",6
"also","played",6
"also","say",6
"also","won",6
"always","love",6
"always","loved",6
"always","say",6
"amount","money",6
"another","day",6
"anyone","interested",6
"approximately","minutes",6
"april","-",6
"april","pm",6
"around","town",6
"art","museum",6
"arts","center",6
"aside","fact",6
"ask","questions",6
"atlantic","city",6
"attorneys","office",6
"back","early",6
"back","seat",6
"back","yard",6
"bake","minutes",6
"barbecue","sauce",6
"become","one",6
"better","just",6
"better","person",6
"big","blue",6
"billion","billion",6
"blood","sugar",6
"blue","eyes",6
"board","member",6
"bounce","back",6
"brewing","company",6
"building","relationships",6
"business","owners",6
"came","together",6
"campaign","finance",6
"campaign","manager",6
"can","actually",6
"can","afford",6
"can","buy",6
"can","ever",6
"can","good",6
"can","improve",6
"can","lead",6
"can","longer",6
"can","remember",6
"can","sleep",6
"can","turn",6
"care","costs",6
"case","said",6
"center","will",6
"change","said",6
"character","0",6
"chief","staff",6
"children","adults",6
"children","can",6
"children","will",6
"childrens","hospital",6
"chocolate","chip",6
"circuit","court",6
"city","police",6
"city","state",6
"clackamas","county",6
"close","friends",6
"cold","war",6
"come","play",6
"come","visit",6
"comes","across",6
"comes","back",6
"community","center",6
"company","also",6
"company","plans",6
"completely","different",6
"control","prevention",6
"cook","minutes",6
"couldnt","go",6
"couldnt","resist",6
"country","can",6
"county","board",6
"county","commissioner",6
"county","officials",6
"county","prosecutor",6
"court","appeals",6
"creative","writing",6
"cup","coffee",6
"dark","knight",6
"day","can",6
"day","dont",6
"day","now",6
"day","two",6
"day","went",6
"de","la",6
"deep","breath",6
"defense","attorney",6
"democratic","national",6
"democratic","party",6
"department","justice",6
"department","transportation",6
"despite","fact",6
"didnt","enough",6
"didnt","fit",6
"didnt","need",6
"didnt","say",6
"didnt","seem",6
"didnt","stop",6
"dinner","table",6
"district","david",6
"doesnt","take",6
"dont","ever",6
"dont","put",6
"dont","usually",6
"dont","work",6
"earth","day",6
"east","side",6
"eight","times",6
"else","can",6
"email","address",6
"end","week",6
"enough","money",6
"even","dont",6
"even","like",6
"even","one",6
"every","girl",6
"every","month",6
"everybody","knows",6
"everyone","will",6
"everything","can",6
"exactly","like",6
"except","one",6
"fact","one",6
"falling","love",6
"far","less",6
"federal","judge",6
"federal","prosecutors",6
"federal","reserve",6
"feel","little",6
"fell","short",6
"filed","center",6
"filed","perry",6
"filed","warren",6
"first","appearance",6
"first","class",6
"first","ever",6
"first","line",6
"first","second",6
"five","months",6
"foreign","policy",6
"forward","hearing",6
"four","seasons",6
"fox","news",6
"francisco","bay",6
"free","throw",6
"free","throws",6
"fresh","fruit",6
"friend","mine",6
"g","g",6
"g","saturated",6
"game","season",6
"game","tonight",6
"games","last",6
"get","idea",6
"get","many",6
"get","paid",6
"give","someone",6
"glad","enjoyed",6
"global","economy",6
"go","eat",6
"go","fast",6
"go","forward",6
"go","long",6
"go","now",6
"go","will",6
"going","find",6
"going","look",6
"going","lose",6
"going","start",6
"golf","course",6
"gonna","go",6
"good","book",6
"good","deal",6
"good","game",6
"good","ol",6
"good","people",6
"good","pt",6
"good","stuff",6
"got","little",6
"grand","prix",6
"great","lakes",6
"great","movie",6
"great","year",6
"green","bay",6
"group","friends",6
"gulf","coast",6
"hair","cut",6
"handicap","chase",6
"happens","next",6
"happy","friday",6
"happy","see",6
"heavy","rain",6
"hes","great",6
"hes","just",6
"hes","made",6
"hes","pretty",6
"hey","guys",6
"home","find",6
"home","run",6
"home","will",6
"home","work",6
"honest","opinion",6
"hope","dont",6
"hope","enjoyed",6
"hopefully","will",6
"hot","water",6
"hour","later",6
"hour","minutes",6
"ill","check",6
"im","big",6
"im","good",6
"im","guessing",6
"im","hungry",6
"im","lazy",6
"im","loving",6
"im","making",6
"im","planning",6
"immune","system",6
"instead","just",6
"interest","rate",6
"internal","medicine",6
"iraq","afghanistan",6
"iron","man",6
"isnt","bad",6
"isnt","just",6
"issued","statement",6
"ive","learned",6
"ive","really",6
"ive","thought",6
"job","growth",6
"job","well",6
"john","boehner",6
"junior","high",6
"just","add",6
"just","bad",6
"just","came",6
"just","first",6
"just","four",6
"just","heard",6
"just","hit",6
"just","hope",6
"just","last",6
"just","looking",6
"just","lost",6
"just","now",6
"just","outside",6
"just","play",6
"just","read",6
"just","remember",6
"just","stop",6
"just","two",6
"just","way",6
"keep","us",6
"kids","school",6
"kind","like",6
"know","doesnt",6
"know","dont",6
"know","find",6
"know","go",6
"know","good",6
"know","lot",6
"know","time",6
"know","u",6
"lane","said",6
"last","decade",6
"last","five",6
"last","nights",6
"last","thing",6
"last","three",6
"late","last",6
"later","month",6
"least","million",6
"left","wing",6
"less","time",6
"lessons","learned",6
"let","alone",6
"lets","face",6
"lets","make",6
"level","ii",6
"life","can",6
"life","will",6
"like","big",6
"like","every",6
"like","hear",6
"like","lot",6
"like","make",6
"like","people",6
"like","perfect",6
"like","really",6
"like","say",6
"like","something",6
"like","video",6
"like","watching",6
"limited","edition",6
"little","better",6
"little","less",6
"little","one",6
"live","life",6
"lol","thanks",6
"long","can",6
"long","run",6
"long","will",6
"look","see",6
"looking","new",6
"lost","jobs",6
"love","always",6
"love","guys",6
"love","hear",6
"love","little",6
"love","make",6
"love","one",6
"love","thanks",6
"love","will",6
"made","last",6
"made","one",6
"made","sense",6
"made","trip",6
"made","us",6
"make","big",6
"make","day",6
"make","even",6
"make","good",6
"make","great",6
"make","one",6
"make","possible",6
"make","things",6
"make","way",6
"man","like",6
"many","families",6
"many","questions",6
"may","-",6
"may","able",6
"may","end",6
"may","get",6
"may","never",6
"mean","im",6
"members","congress",6
"metro","detroit",6
"might","also",6
"might","find",6
"might","make",6
"million","dollars",6
"minute","two",6
"minutes","add",6
"months","since",6
"months","time",6
"months","year",6
"much","talk",6
"multiple","times",6
"must","make",6
"national","association",6
"national","championship",6
"near","future",6
"need","new",6
"needs","help",6
"needs","one",6
"never","knew",6
"never","let",6
"never","met",6
"new","brunswick",6
"new","house",6
"new","song",6
"new","ways",6
"new","zealand",6
"next","door",6
"next","generation",6
"nice","day",6
"night","just",6
"night","now",6
"night","time",6
"nothing","happened",6
"notre","dame",6
"now","cant",6
"now","get",6
"now","go",6
"now","trying",6
"october","th",6
"old","days",6
"one","five",6
"one","im",6
"one","know",6
"one","main",6
"one","minute",6
"one","reason",6
"oregon","city",6
"parking","garage",6
"past","weeks",6
"payroll","tax",6
"people","came",6
"people","come",6
"people","feel",6
"people","getting",6
"people","may",6
"people","never",6
"people","said",6
"per","month",6
"per","week",6
"performing","arts",6
"periods","time",6
"pit","bull",6
"plan","b",6
"play","games",6
"play","like",6
"playing","new",6
"please","please",6
"plenty","time",6
"pm","edt",6
"pm","pm",6
"portland","police",6
"ppg","rpg",6
"private","sector",6
"project","will",6
"property","owners",6
"protein","g",6
"public","library",6
"public","transportation",6
"question","whether",6
"question","will",6
"quite","lot",6
"quite","right",6
"read","next",6
"ready","go",6
"real","world",6
"really","cant",6
"really","hope",6
"really","looking",6
"really","love",6
"really","much",6
"really","nice",6
"reason","im",6
"received","email",6
"recent","weeks",6
"remember","one",6
"renewable","energy",6
"right-handed","person",6
"right","next",6
"right","way",6
"rock","hall",6
"rock","roll",6
"rock","star",6
"ronald","reagan",6
"rt","great",6
"rt","happy",6
"rt","thank",6
"safe","say",6
"said","adding",6
"said","former",6
"said","lets",6
"said","now",6
"said","state",6
"said","sunday",6
"said","well",6
"said","youre",6
"santa","clara",6
"save","money",6
"saving","money",6
"say","good",6
"say","one",6
"say","will",6
"says","just",6
"says","one",6
"sc","fpdc",6
"science","center",6
"scoring","points",6
"season","salt",6
"season","two",6
"second","week",6
"see","happens",6
"see","one",6
"see","ya",6
"seeking","comment",6
"seen","since",6
"senate","leader",6
"sense","humor",6
"series","will",6
"set","apart",6
"several","hours",6
"several","weeks",6
"sewing","machine",6
"short","term",6
"show","just",6
"show","love",6
"show","will",6
"side","road",6
"since","-",6
"since","ive",6
"six","weeks",6
"small","town",6
"social","worker",6
"solve","problem",6
"someone","can",6
"something","different",6
"something","think",6
"sometimes","people",6
"south","sudan",6
"soy","sauce",6
"special","needs",6
"spend","day",6
"spend","much",6
"spent","much",6
"spent","two",6
"spokesman","said",6
"staff","writer",6
"stainless","steel",6
"standing","ovation",6
"started","taking",6
"starts","pm",6
"state","government",6
"state","park",6
"still","feel",6
"still","got",6
"still","hasnt",6
"still","lot",6
"students","will",6
"sure","dont",6
"take","action",6
"take","picture",6
"takes","lot",6
"tells","us",6
"tens","thousands",6
"th","st",6
"thanks","coming",6
"thanks","shout",6
"thats","enough",6
"thats","im",6
"theyre","good",6
"things","come",6
"things","done",6
"things","life",6
"things","make",6
"things","never",6
"think","better",6
"think","good",6
"think","like",6
"think","may",6
"think","much",6
